datetime,hour,day,month,weekday,is_weekend,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,Temperature,RelativeHumidity,AbsoluteHumidity,pollution_index
2004-05-09 02:00:00,2,9,5,Sunday,True,0.9,993.0,8.3,913.0,79.0,879.0,69.01724137931035,1601.0,989.0,12.6,65.4,0.9529,0.106068391220086
2004-05-09 03:00:00,3,9,5,Sunday,True,0.7,1034.0,8.7,928.0,70.5,848.0,60.5,1619.0,1005.0,12.1,68.6,0.964,0.09010072450911072
2004-05-09 04:00:00,4,9,5,Sunday,True,0.6499999999999999,1025.0,8.4,914.0,59.0,856.0,55.0,1605.0,1003.0,12.3,68.0,0.9722,0.08066888107762567
2004-05-09 05:00:00,5,9,5,Sunday,True,0.6,1036.0,8.1,902.0,69.0,825.0,58.0,1558.0,1087.0,11.9,71.1,0.9899,0.08447185848212808
2004-05-09 06:00:00,6,9,5,Sunday,True,0.9,924.0,5.2,774.0,105.0,987.0,69.0,1460.0,909.0,11.3,73.8,0.9848,0.11191913783101214
2004-05-09 07:00:00,7,9,5,Sunday,True,1.5,922.0,4.5,737.0,187.0,1050.0,95.0,1414.0,882.0,13.1,62.6,0.9419,0.17301529660569928
2004-05-09 08:00:00,8,9,5,Sunday,True,2.8499999999999996,830.0,2.6,625.0,296.0,1266.0,118.0,1303.0,568.0,16.8,46.8,0.8881,0.2584327488104127
2004-05-09 09:00:00,9,9,5,Sunday,True,2.9,947.0,4.8,752.0,282.0,1068.0,125.0,1434.0,620.0,17.9,44.8,0.9104,0.2635889735842157
2004-05-09 10:00:00,10,9,5,Sunday,True,2.4,977.0,4.5,737.0,254.5,1025.0,124.0,1450.0,686.0,17.8,49.5,0.9986,0.24227221252623354
2004-05-09 11:00:00,11,9,5,Sunday,True,2.1,1025.0,4.9,761.0,219.0,1008.0,121.0,1476.0,700.0,18.8,46.4,0.9968,0.22282732087350313
2004-05-09 12:00:00,12,9,5,Sunday,True,2.0,1040.0,5.8,804.0,206.5,940.0,117.5,1502.0,780.0,19.3,44.0,0.9783,0.21372975196112057
2004-05-09 13:00:00,13,9,5,Sunday,True,2.1,1013.0,4.1,718.0,193.0,1041.0,115.5,1492.0,558.0,14.7,68.4,1.1405,0.21153550781355301
2004-05-09 14:00:00,14,9,5,Sunday,True,2.0,1035.0,4.8,755.0,174.5,997.0,114.96808510638297,1521.0,608.0,15.6,65.8,1.1577,0.204010948387941
2004-05-09 15:00:00,15,9,5,Sunday,True,1.9,1086.0,7.0,859.0,176.5,892.0,114.0,1595.0,754.0,17.7,54.0,1.0826,0.2006827359713288
2004-05-09 16:00:00,16,9,5,Sunday,True,2.1,967.0,4.8,753.0,193.0,1048.0,121.0,1420.0,544.0,17.8,46.7,0.9466,0.21695957092992382
2004-05-09 17:00:00,17,9,5,Sunday,True,2.6,968.0,5.4,785.0,227.0,1011.0,132.0,1446.0,550.0,17.8,44.4,0.8967,0.24960520241265685
2004-05-09 18:00:00,18,9,5,Sunday,True,3.2,1004.0,6.3,827.0,263.0,972.0,144.0,1465.0,627.0,17.8,44.3,0.8929,0.28651325132661287
2004-05-09 19:00:00,19,9,5,Sunday,True,3.5,1132.0,10.1,981.0,300.0,850.0,144.0,1614.0,877.0,16.4,47.8,0.8851,0.303338087132893
2004-05-09 20:00:00,20,9,5,Sunday,True,3.2,1121.0,10.2,985.0,276.5,833.0,140.0,1625.0,981.0,15.6,51.6,0.9063,0.285615194467929
2004-05-09 21:00:00,21,9,5,Sunday,True,2.3,1068.0,8.4,917.0,219.0,889.0,123.0,1570.0,832.0,14.9,55.0,0.9228,0.23044942497539864
2004-05-09 22:00:00,22,9,5,Sunday,True,1.8,1123.0,8.9,937.0,168.0,866.0,110.0,1606.0,941.0,13.8,59.8,0.9398,0.19199480117255407
2004-05-09 23:00:00,23,9,5,Sunday,True,1.7,1101.0,8.8,933.0,157.0,845.0,105.0,1600.0,1022.0,13.8,62.1,0.9721,0.1817564663545496
2004-05-10 00:00:00,0,10,5,Monday,False,1.6,997.0,6.5,835.0,147.0,951.0,100.0,1501.0,888.0,13.9,61.1,0.9656,0.1717438142266828
2004-05-10 01:00:00,1,10,5,Monday,False,1.3,875.0,3.0,654.0,110.5,1172.0,81.0,1375.0,683.0,14.9,57.6,0.9684,0.1362941471816451
2004-05-10 02:00:00,2,10,5,Monday,False,0.9,815.0,1.8,569.0,79.0,1361.0,69.01724137931035,1344.0,534.0,14.4,60.1,0.9797,0.106068391220086
2004-05-10 03:00:00,3,10,5,Monday,False,3.9745454545454546,803.0,1.3,531.0,231.9090909090909,1462.0,107.83636363636363,1318.0,489.0,13.8,63.2,0.9952,0.26571205075996934
2004-05-10 04:00:00,4,10,5,Monday,False,4.045454545454545,829.0,1.8,570.0,236.0909090909091,1304.0,109.36363636363636,1357.0,562.0,14.2,62.9,1.0136,0.27016508252257804
2004-05-10 05:00:00,5,10,5,Monday,False,4.116363636363636,867.0,2.6,625.0,240.27272727272728,1213.0,110.89090909090909,1385.0,652.0,14.0,63.8,1.0167,0.2746181142851867
2004-05-10 06:00:00,6,10,5,Monday,False,4.1872727272727275,1118.0,9.8,970.0,244.45454545454547,837.0,112.41818181818182,1705.0,1019.0,13.4,67.4,1.0292,0.2790711460477954
2004-05-10 07:00:00,7,10,5,Monday,False,4.258181818181818,1632.0,31.5,1587.0,248.63636363636363,523.0,113.94545454545454,2459.0,1678.0,14.7,62.3,1.0351,0.28352417781040407
2004-05-10 08:00:00,8,10,5,Monday,False,4.329090909090909,1598.0,35.2,1668.0,252.8181818181818,490.0,115.47272727272727,2617.0,1749.0,16.0,57.3,1.0342,0.28797720957301276
2004-05-10 09:00:00,9,10,5,Monday,False,4.4,1378.0,20.2,1303.0,257.0,633.0,117.0,2051.0,1494.0,17.8,51.1,1.0362,0.29243024133562145
2004-05-10 10:00:00,10,10,5,Monday,False,2.5,1132.0,13.4,1096.0,178.0,731.0,107.0,1808.0,1186.0,20.0,45.0,1.0379,0.21106705949170898
2004-05-10 11:00:00,11,10,5,Monday,False,2.1,1108.0,11.7,1040.0,145.0,767.0,95.0,1748.0,1051.0,20.3,44.1,1.0392,0.1804857761622902
2004-05-10 12:00:00,12,10,5,Monday,False,2.4,1131.0,13.4,1097.0,137.0,735.0,93.0,1797.0,1027.0,20.7,42.4,1.0248,0.18518250432460412
2004-05-10 13:00:00,13,10,5,Monday,False,2.2,1105.0,12.9,1080.0,139.0,751.0,104.0,1758.0,981.0,20.8,40.6,0.9888,0.19083227842349673
2004-05-10 14:00:00,14,10,5,Monday,False,2.2,1120.0,13.4,1096.0,130.0,753.0,102.0,1767.0,976.0,21.5,39.7,1.0042,0.18682874762448654
2004-05-10 15:00:00,15,10,5,Monday,False,2.3,1100.0,13.7,1108.0,148.0,800.0,109.0,1731.0,932.0,25.0,30.1,0.9394,0.20061924786122587
2004-05-10 16:00:00,16,10,5,Monday,False,2.1,1098.0,14.2,1124.0,120.0,810.0,97.0,1716.0,871.0,25.2,29.7,0.9371,0.17681609549661972
2004-05-10 17:00:00,17,10,5,Monday,False,2.5,1137.0,17.8,1234.0,132.0,749.0,104.0,1824.0,990.0,23.4,32.0,0.91,0.19772707586371951
2004-05-10 18:00:00,18,10,5,Monday,False,3.6,1267.0,22.0,1352.0,188.0,651.0,124.0,1961.0,1196.0,21.0,37.8,0.9298,0.2611626187168245
2004-05-10 19:00:00,19,10,5,Monday,False,4.0,1319.0,24.4,1413.0,204.0,597.0,135.0,2050.0,1329.0,19.2,45.7,1.0084,0.28692110302001733
2004-05-10 20:00:00,20,10,5,Monday,False,3.0,1160.0,16.3,1189.0,167.0,698.0,122.0,1824.0,1151.0,17.7,50.9,1.0232,0.23750174309378944
2004-05-10 21:00:00,21,10,5,Monday,False,2.1,1084.0,12.4,1063.0,128.0,775.0,109.0,1703.0,1031.0,16.8,53.6,1.0167,0.19045587654434826
2004-05-10 22:00:00,22,10,5,Monday,False,1.7,1025.0,9.6,963.0,106.0,842.0,95.0,1621.0,917.0,15.8,56.2,1.0033,0.1603847162186726
2004-05-10 23:00:00,23,10,5,Monday,False,1.1,953.0,6.4,830.0,88.0,986.0,86.0,1521.0,860.0,16.0,56.5,1.0166,0.13049753560885133
2004-05-11 00:00:00,0,11,5,Tuesday,False,0.9,959.0,6.0,812.0,77.0,961.0,78.0,1518.0,910.0,14.2,64.1,1.0346,0.11447576215212789
2004-05-11 01:00:00,1,11,5,Tuesday,False,0.4,834.0,2.8,637.0,36.0,1187.0,53.0,1362.0,699.0,15.0,59.8,1.0142,0.06644364572403277
2004-05-11 02:00:00,2,11,5,Tuesday,False,0.2,787.0,1.6,549.0,28.0,1366.0,43.0,1317.0,596.0,14.3,61.9,1.0031,0.049126533749951136
2004-05-11 03:00:00,3,11,5,Tuesday,False,0.2,799.0,1.6,555.0,37.0,1327.0,48.0,1320.0,643.0,12.8,66.0,0.969,0.056088644430618145
2004-05-11 04:00:00,4,11,5,Tuesday,False,0.4,807.0,1.8,571.0,46.0,1305.0,53.0,1335.0,704.0,11.4,70.5,0.9484,0.06870047262540944
2004-05-11 05:00:00,5,11,5,Tuesday,False,0.6,866.0,3.6,686.0,55.0,1135.0,48.0,1405.0,741.0,12.0,68.0,0.9547,0.07145036788134472
2004-05-11 06:00:00,6,11,5,Tuesday,False,1.4,1035.0,8.4,917.0,135.0,882.0,64.0,1606.0,968.0,11.3,70.4,0.9443,0.12788294585102483
2004-05-11 07:00:00,7,11,5,Tuesday,False,4.6,1469.0,27.5,1491.0,327.0,555.0,95.0,2301.0,1561.0,12.7,65.6,0.962,0.29218149469389915
2004-05-11 08:00:00,8,11,5,Tuesday,False,5.5,1553.0,31.0,1575.0,383.0,508.0,120.0,2423.0,1779.0,14.5,59.8,0.9795,0.3548982865023078
2004-05-11 09:00:00,9,11,5,Tuesday,False,4.8,1513.0,26.0,1455.0,366.0,554.0,153.0,2182.0,1822.0,17.5,49.8,0.9877,0.3638320481687573
2004-05-11 10:00:00,10,11,5,Tuesday,False,4.5,1395.0,22.6,1368.0,322.0,605.0,163.0,2032.0,1675.0,21.9,35.2,0.9128,0.35528936647036957
2004-05-11 11:00:00,11,11,5,Tuesday,False,3.0,1209.0,18.3,1248.0,188.0,712.0,119.0,1891.0,1295.0,23.5,29.5,0.8435,0.23928249970502358
2004-05-11 12:00:00,12,11,5,Tuesday,False,2.5,1142.0,13.9,1115.0,144.0,776.0,96.0,1735.0,1091.0,24.3,29.8,0.8926,0.19254572179428667
2004-05-11 13:00:00,13,11,5,Tuesday,False,2.3,1140.0,14.4,1129.0,132.0,765.0,94.0,1728.0,1023.0,23.8,31.7,0.9212,0.1822154254107392
2004-05-11 14:00:00,14,11,5,Tuesday,False,2.0,1105.0,11.6,1035.0,117.0,826.0,86.0,1643.0,877.0,24.2,31.2,0.9257,0.16246606243640296
2004-05-11 15:00:00,15,11,5,Tuesday,False,1.9,1131.0,12.2,1058.0,121.0,824.0,91.0,1664.0,931.0,26.5,27.2,0.9282,0.1654749009093195
2004-05-11 16:00:00,16,11,5,Tuesday,False,1.9,1162.0,12.4,1064.0,124.0,832.0,97.0,1675.0,913.0,25.7,28.4,0.9248,0.17206910874304607
2004-05-11 17:00:00,17,11,5,Tuesday,False,3.5,1336.0,21.1,1326.0,188.0,674.0,125.0,1923.0,1255.0,26.3,27.5,0.9306,0.25932395325364793
2004-05-11 18:00:00,18,11,5,Tuesday,False,4.6,1533.0,29.9,1549.0,226.0,573.0,140.0,2233.0,1571.0,24.4,31.6,0.9545,0.3137662412148469
2004-05-11 19:00:00,19,11,5,Tuesday,False,6.3,1650.0,34.3,1649.0,266.0,528.0,158.0,2345.0,1779.0,23.1,35.3,0.9845,0.38856762698035086
2004-05-11 20:00:00,20,11,5,Tuesday,False,5.0,1535.0,26.1,1458.0,269.0,568.0,159.0,2120.0,1735.0,21.1,40.2,0.997,0.3535077045028416
2004-05-11 21:00:00,21,11,5,Tuesday,False,3.3,1382.0,18.1,1243.0,183.0,632.0,128.0,1941.0,1511.0,19.2,52.3,1.1516,0.25550440217049214
2004-05-11 22:00:00,22,11,5,Tuesday,False,2.7,1335.0,14.2,1122.0,167.0,673.0,114.0,1840.0,1424.0,18.1,58.7,1.2072,0.22113762047151816
2004-05-11 23:00:00,23,11,5,Tuesday,False,2.2,1267.0,12.4,1064.0,138.0,706.0,100.0,1766.0,1348.0,17.3,58.8,1.1494,0.18666182255781663
2004-05-12 00:00:00,0,12,5,Wednesday,False,1.7,1122.0,8.7,926.0,105.0,805.0,88.0,1619.0,1174.0,16.9,58.8,1.125,0.15325568047133573
2004-05-12 01:00:00,1,12,5,Wednesday,False,0.8,986.0,5.2,771.0,54.0,964.0,67.0,1518.0,947.0,17.6,57.6,1.1484,0.09561207528915779
2004-05-12 02:00:00,2,12,5,Wednesday,False,0.8,966.0,4.6,744.0,58.0,967.0,65.0,1511.0,935.0,15.6,63.9,1.1287,0.09454241946193725
2004-05-12 03:00:00,3,12,5,Wednesday,False,0.6,919.0,3.1,661.0,47.5,1089.0,56.0,1468.0,838.0,14.9,65.7,1.1073,0.07764729405639705
2004-05-12 04:00:00,4,12,5,Wednesday,False,0.7,872.0,2.7,632.0,37.0,1132.0,47.0,1403.0,768.0,15.6,62.2,1.0961,0.06922674492204328
2004-05-12 05:00:00,5,12,5,Wednesday,False,0.8,967.0,4.7,749.0,84.0,996.0,57.0,1517.0,881.0,14.0,68.3,1.0884,0.09252062305443176
2004-05-12 06:00:00,6,12,5,Wednesday,False,1.5,1152.0,9.6,964.0,134.0,800.0,73.0,1705.0,1096.0,14.5,65.7,1.0804,0.13935786156291974
2004-05-12 07:00:00,7,12,5,Wednesday,False,4.1,1500.0,23.6,1393.0,279.0,560.0,95.0,2163.0,1495.0,15.5,62.2,1.0875,0.26722443178198035
2004-05-12 08:00:00,8,12,5,Wednesday,False,5.9,1754.0,37.4,1716.0,333.0,452.0,110.0,2667.0,1895.0,17.0,56.8,1.0909,0.34505165408481714
2004-05-12 09:00:00,9,12,5,Wednesday,False,5.1,1558.0,26.6,1469.0,336.0,525.0,121.0,2281.0,1758.0,18.8,52.4,1.1285,0.33397795833147453
2004-05-12 10:00:00,10,12,5,Wednesday,False,3.9,1446.0,22.0,1350.0,280.0,568.0,108.0,2140.0,1630.0,19.7,51.9,1.1796,0.2746209097785066
2004-05-12 11:00:00,11,12,5,Wednesday,False,3.4,1349.0,17.9,1236.0,275.0,627.0,125.0,1964.0,1530.0,20.9,44.6,1.0872,0.27613348853856273
2004-05-12 12:00:00,12,12,5,Wednesday,False,3.3,1452.0,22.7,1371.0,207.0,576.0,117.0,2138.0,1622.0,21.9,43.3,1.1265,0.25007266050105453
2004-05-12 13:00:00,13,12,5,Wednesday,False,5.1,1676.0,29.3,1534.0,305.0,496.0,131.0,2413.0,1828.0,20.4,55.7,1.3205,0.3368437278760629
2004-05-12 14:00:00,14,12,5,Wednesday,False,3.1,1327.0,14.7,1139.0,236.0,658.0,126.0,1894.0,1323.0,17.4,67.0,1.325,0.25984348064589297
2004-05-12 15:00:00,15,12,5,Wednesday,False,2.5,1248.0,12.6,1072.0,183.0,713.0,114.0,1797.0,1188.0,17.1,64.0,1.2413,0.2190988259995965
2004-05-12 16:00:00,16,12,5,Wednesday,False,2.4,1250.0,12.7,1074.0,162.0,724.0,123.0,1806.0,1166.0,17.3,61.1,1.1957,0.22041037039461378
2004-05-12 17:00:00,17,12,5,Wednesday,False,2.8,1222.0,13.0,1084.0,157.0,727.0,116.0,1797.0,1108.0,17.7,56.3,1.13,0.22367803891497484
2004-05-12 18:00:00,18,12,5,Wednesday,False,2.9,1159.0,13.4,1097.0,136.0,748.0,107.0,1709.0,995.0,17.4,48.6,0.9559,0.21288782153417554
2004-05-12 19:00:00,19,12,5,Wednesday,False,3.4,1192.0,14.8,1143.0,166.0,740.0,123.0,1767.0,1108.0,17.6,43.7,0.8698,0.24956168872578596
2004-05-12 20:00:00,20,12,5,Wednesday,False,2.2,1074.0,9.4,954.0,136.0,846.0,112.0,1570.0,956.0,16.7,47.2,0.892,0.19804477670416856
2004-05-12 21:00:00,21,12,5,Wednesday,False,1.6,984.0,6.9,851.0,112.0,959.0,101.0,1452.0,817.0,16.8,45.6,0.8636,0.16483111336575007
2004-05-12 22:00:00,22,12,5,Wednesday,False,1.3,970.0,5.2,773.0,87.0,1026.0,91.0,1425.0,658.0,16.1,52.0,0.946,0.14085253690226596
2004-05-12 23:00:00,23,12,5,Wednesday,False,1.3,987.0,5.7,800.0,86.0,989.0,88.0,1462.0,658.0,15.5,57.1,0.996,0.1376682743304715
2004-05-13 00:00:00,0,13,5,Thursday,False,1.6,1003.0,6.5,836.0,98.0,949.0,96.0,1455.0,748.0,16.2,50.2,0.9156,0.1567405892343947
2004-05-13 01:00:00,1,13,5,Thursday,False,1.2,933.0,4.7,747.0,62.0,1045.0,75.0,1405.0,569.0,16.4,50.5,0.938,0.11660651818959251
2004-05-13 02:00:00,2,13,5,Thursday,False,0.6,859.0,2.5,620.0,32.0,1201.0,47.0,1316.0,445.0,16.2,52.8,0.9626,0.0652734727142928
2004-05-13 03:00:00,3,13,5,Thursday,False,0.4,815.0,1.4,538.0,26.5,1412.0,36.0,1272.0,379.0,16.0,53.7,0.9723,0.047534374171669724
2004-05-13 04:00:00,4,13,5,Thursday,False,0.4,792.0,1.0,501.0,21.0,1554.0,25.0,1252.0,354.0,16.2,53.0,0.9672,0.03544499314317094
2004-05-13 05:00:00,5,13,5,Thursday,False,0.4,835.0,1.7,560.0,41.0,1409.0,49.0,1317.0,407.0,16.2,53.7,0.9799,0.0636272859991787
2004-05-13 06:00:00,6,13,5,Thursday,False,1.0,975.0,4.5,736.0,86.0,1069.0,85.0,1459.0,611.0,15.9,55.3,0.991,0.12623511817762822
2004-05-13 07:00:00,7,13,5,Thursday,False,2.0,1133.0,9.4,957.0,174.0,815.0,106.0,1652.0,944.0,16.2,55.6,1.0151,0.19505384165196196
2004-05-13 08:00:00,8,13,5,Thursday,False,3.6,1347.0,17.9,1237.0,264.0,645.0,136.0,1984.0,1328.0,16.0,59.3,1.0711,0.29014882269391434
2004-05-13 09:00:00,9,13,5,Thursday,False,2.4,1122.0,10.6,1000.0,211.0,783.0,119.0,1663.0,1085.0,16.6,55.6,1.042,0.22752404903581702
2004-05-13 10:00:00,10,13,5,Thursday,False,2.4,1152.0,11.0,1014.0,208.0,774.0,122.0,1714.0,1139.0,17.4,51.8,1.022,0.22980558084706085
2004-05-13 11:00:00,11,13,5,Thursday,False,1.6,1020.0,7.2,866.0,139.0,907.0,90.0,1554.0,799.0,17.6,49.7,0.9944,0.16007641976672546
2004-05-13 12:00:00,12,13,5,Thursday,False,1.9,1066.0,8.7,927.0,138.0,846.0,97.0,1608.0,804.0,17.2,52.8,1.0236,0.17522866640497345
2004-05-13 13:00:00,13,13,5,Thursday,False,2.4,1105.0,11.1,1016.0,142.0,789.0,98.0,1736.0,930.0,18.2,49.6,1.0268,0.1912418842447204
2004-05-13 14:00:00,14,13,5,Thursday,False,1.7,1056.0,7.9,894.0,131.0,891.0,93.0,1576.0,771.0,19.5,45.0,1.0114,0.16405439688434306
2004-05-13 15:00:00,15,13,5,Thursday,False,2.1,1084.0,9.8,970.0,132.0,818.0,98.0,1626.0,845.0,19.5,45.5,1.0189,0.1805104810721573
2004-05-13 16:00:00,16,13,5,Thursday,False,3.1,1288.0,16.4,1191.0,178.0,691.0,123.0,1910.0,1192.0,19.8,44.3,1.0104,0.24379530473625147
2004-05-13 17:00:00,17,13,5,Thursday,False,4.6,1390.0,22.6,1368.0,228.0,605.0,148.0,2092.0,1494.0,20.3,43.1,1.0114,0.322107152946207
2004-05-13 18:00:00,18,13,5,Thursday,False,4.5,1374.0,20.2,1303.0,232.0,636.0,148.0,2036.0,1457.0,20.3,44.4,1.0457,0.3201850249496956
2004-05-13 19:00:00,19,13,5,Thursday,False,3.9,1378.0,21.7,1342.0,204.0,612.0,133.0,2076.0,1489.0,19.8,47.9,1.092,0.282123857675184
2004-05-13 20:00:00,20,13,5,Thursday,False,4.6,1428.0,21.2,1329.0,250.0,594.0,141.0,2102.0,1602.0,19.1,52.3,1.1486,0.3201688190720365
2004-05-13 21:00:00,21,13,5,Thursday,False,3.3,1336.0,15.9,1176.0,208.0,656.0,131.0,1891.0,1468.0,18.2,54.7,1.1336,0.2641050493055906
2004-05-13 22:00:00,22,13,5,Thursday,False,2.7,1234.0,12.0,1049.0,158.0,746.0,121.0,1733.0,1274.0,17.8,55.0,1.1097,0.22600982931747837
2004-05-13 23:00:00,23,13,5,Thursday,False,3.3,1300.0,17.4,1221.0,197.0,648.0,123.0,1946.0,1401.0,17.5,56.4,1.1175,0.25373299336299143
2004-05-14 00:00:00,0,14,5,Friday,False,2.5,1246.0,15.0,1150.0,152.0,654.0,107.0,1873.0,1354.0,17.3,57.8,1.1298,0.20519930954812962
2004-05-14 01:00:00,1,14,5,Friday,False,2.1,1141.0,11.1,1017.0,112.0,740.0,104.0,1690.0,1188.0,16.8,57.5,1.0912,0.18191398703271763
2004-05-14 02:00:00,2,14,5,Friday,False,1.3,1014.0,6.9,853.0,75.0,883.0,91.0,1538.0,975.0,16.3,57.0,1.0484,0.13814434462061395
2004-05-14 03:00:00,3,14,5,Friday,False,1.0,938.0,5.1,769.0,74.5,978.0,89.0,1463.0,816.0,16.2,56.3,1.0262,0.12758454041658748
2004-05-14 04:00:00,4,14,5,Friday,False,1.1,988.0,6.1,814.0,74.0,908.0,87.0,1512.0,921.0,15.5,59.9,1.0498,0.1283241712408096
2004-05-14 05:00:00,5,14,5,Friday,False,1.2,983.0,6.5,833.0,116.0,894.0,102.0,1524.0,1012.0,16.0,58.3,1.0481,0.15542060239193775
2004-05-14 06:00:00,6,14,5,Friday,False,1.5,1033.0,8.4,917.0,118.0,882.0,95.0,1617.0,905.0,17.2,52.3,1.0169,0.15744319098620033
2004-05-14 07:00:00,7,14,5,Friday,False,3.7,1388.0,22.8,1372.0,272.0,601.0,140.0,2105.0,1449.0,18.5,49.4,1.0397,0.2987239161476202
2004-05-14 08:00:00,8,14,5,Friday,False,3.5,1512.0,29.1,1530.0,265.0,527.0,139.0,2326.0,1725.0,20.0,45.6,1.0524,0.29050822650864666
2004-05-14 09:00:00,9,14,5,Friday,False,3.3,1148.0,13.6,1104.0,258.0,723.0,138.0,1713.0,1301.0,21.0,37.9,0.9313,0.2822925368696731
2004-05-14 10:00:00,10,14,5,Friday,False,2.5,1095.0,11.1,1019.0,186.0,815.0,113.0,1618.0,1181.0,22.8,32.4,0.887,0.21878968077612393
2004-05-14 11:00:00,11,14,5,Friday,False,1.9,987.0,10.0,979.0,130.0,923.0,101.0,1515.0,962.0,25.5,25.6,0.8218,0.17736797805941448
2004-05-14 12:00:00,12,14,5,Friday,False,2.0,984.0,10.5,998.0,134.0,905.0,97.0,1523.0,862.0,25.9,23.6,0.7771,0.17715079440148487
2004-05-14 13:00:00,13,14,5,Friday,False,2.5,1072.0,13.0,1084.0,148.0,843.0,114.0,1622.0,1017.0,27.7,20.8,0.7599,0.21119993184477823
2004-05-14 14:00:00,14,14,5,Friday,False,2.1,1048.0,12.5,1068.0,147.0,869.0,110.0,1573.0,993.0,27.1,21.6,0.7618,0.19573004095084956
2004-05-14 15:00:00,15,14,5,Friday,False,2.1,1042.0,11.4,1029.0,123.0,907.0,103.0,1540.0,879.0,28.4,20.2,0.7697,0.18341030333034633
2004-05-14 16:00:00,16,14,5,Friday,False,2.3,1113.0,13.1,1086.0,138.0,882.0,119.0,1584.0,926.0,28.1,21.9,0.8184,0.20822435389870522
2004-05-14 17:00:00,17,14,5,Friday,False,3.0,1146.0,14.9,1145.0,162.0,836.0,126.0,1647.0,1011.0,27.6,22.3,0.8116,0.2403181028186435
2004-05-14 18:00:00,18,14,5,Friday,False,4.1,1239.0,19.1,1272.0,214.0,748.0,144.0,1790.0,1380.0,25.2,24.3,0.7671,0.30087852832342654
2004-05-14 19:00:00,19,14,5,Friday,False,4.5,1302.0,21.8,1346.0,230.0,706.0,164.0,1880.0,1698.0,24.6,25.1,0.7636,0.3355127522715899
2004-05-14 20:00:00,20,14,5,Friday,False,3.5,1181.0,16.1,1183.0,191.0,792.0,148.0,1711.0,1432.0,23.1,27.2,0.7575,0.2826834470834298
2004-05-14 21:00:00,21,14,5,Friday,False,2.1,1068.0,11.6,1037.0,128.0,869.0,119.0,1567.0,1217.0,22.0,28.6,0.7483,0.2003178094832043
2004-05-14 22:00:00,22,14,5,Friday,False,2.3,1135.0,12.4,1065.0,138.0,803.0,111.0,1630.0,1317.0,20.8,34.5,0.8365,0.20033480754762042
2004-05-14 23:00:00,23,14,5,Friday,False,1.9,1121.0,10.4,992.0,126.0,844.0,115.0,1505.0,1255.0,20.4,35.3,0.8352,0.19027195341326228
2004-05-15 00:00:00,0,15,5,Saturday,True,1.9,1131.0,9.7,965.0,107.0,843.0,103.0,1520.0,1223.0,19.1,38.3,0.8381,0.17414966277401941
2004-05-15 01:00:00,1,15,5,Saturday,True,1.2,947.0,5.7,798.0,67.0,964.0,81.0,1395.0,930.0,18.0,40.5,0.8271,0.12365209140359446
2004-05-15 02:00:00,2,15,5,Saturday,True,1.0,935.0,5.4,786.0,55.0,964.0,71.0,1389.0,954.0,17.4,43.4,0.8553,0.10543224866896213
2004-05-15 03:00:00,3,15,5,Saturday,True,1.1,941.0,5.6,792.0,51.5,975.0,64.5,1397.0,889.0,14.8,50.6,0.8489,0.10105696160028606
2004-05-15 04:00:00,4,15,5,Saturday,True,0.8,867.0,4.4,734.0,48.0,1043.0,58.0,1324.0,808.0,14.6,51.4,0.8489,0.08538223950336138
2004-05-15 05:00:00,5,15,5,Saturday,True,0.5,839.0,2.8,638.0,33.0,1171.0,44.0,1271.0,643.0,15.7,46.9,0.8329,0.05971571676571152
2004-05-15 06:00:00,6,15,5,Saturday,True,0.6,873.0,3.9,704.0,41.0,1091.0,49.0,1322.0,756.0,15.3,49.7,0.8552,0.069277003513303
2004-05-15 07:00:00,7,15,5,Saturday,True,1.4,1065.0,9.1,942.0,106.0,890.0,68.0,1576.0,1067.0,16.0,47.4,0.8564,0.1252829210125749
2004-05-15 08:00:00,8,15,5,Saturday,True,2.6,1187.0,13.6,1104.0,208.0,727.0,108.0,1721.0,1391.0,17.6,43.3,0.8647,0.2216485922467867
2004-05-15 09:00:00,9,15,5,Saturday,True,2.8,1249.0,15.8,1174.0,193.0,712.0,117.0,1774.0,1486.0,20.3,37.4,0.8807,0.23278880905381646
2004-05-15 10:00:00,10,15,5,Saturday,True,2.6,1157.0,12.7,1072.0,191.0,802.0,127.0,1653.0,1327.0,23.1,30.3,0.8425,0.23654965909827283
2004-05-15 11:00:00,11,15,5,Saturday,True,1.6,988.0,8.6,924.0,113.0,1015.0,93.0,1463.0,835.0,25.0,24.2,0.7568,0.15716724970480292
2004-05-15 12:00:00,12,15,5,Saturday,True,1.7,1025.0,9.4,955.0,111.0,997.0,94.0,1457.0,834.0,25.6,23.5,0.7611,0.16052693637547533
2004-05-15 13:00:00,13,15,5,Saturday,True,1.7,997.0,9.2,947.0,106.0,998.0,87.0,1460.0,815.0,25.5,22.6,0.7288,0.1524951698675878
2004-05-15 14:00:00,14,15,5,Saturday,True,1.3,916.0,6.4,829.0,82.0,1124.0,75.0,1333.0,621.0,26.1,21.1,0.7023,0.12394503074940799
2004-05-15 15:00:00,15,15,5,Saturday,True,1.4,965.0,8.3,910.0,79.0,1056.0,81.0,1389.0,643.0,28.2,19.4,0.7303,0.13201000119937076
